Species,Station,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger
Baboon,NPR1,28-Mar-18,18:32:10,Ok,FALSE,Shade,TRUE,TRUE,28,FALSE
Baboon,NPR1,02-Apr-18,17:13:37,Ok,FALSE,Shade,TRUE,TRUE,25,FALSE
Baboon,NPR1,05-Apr-18,18:39:47,Dark,FALSE,Dark,TRUE,TRUE,25,FALSE
Baboon,NPR1,07-Apr-18,17:52:41,Ok,FALSE,Shade,TRUE,TRUE,20,FALSE
Baboon,NPR1,11-Apr-18,17:37:05,Ok,FALSE,Sunny,TRUE,TRUE,21,FALSE
Baboon,NPR1,12-Apr-18,16:18:09,Ok,FALSE,Sunny,TRUE,TRUE,26,FALSE
Baboon,NPR1,15-Apr-18,15:29:08,Dark,FALSE,Shade,TRUE,TRUE,28,FALSE
Baboon,NPR1,17-Apr-18,7:01:15,Dark,FALSE,Dark,TRUE,TRUE,20,FALSE
Baboon,NPR1,20-Apr-18,7:36:39,Ok,FALSE,Shade,TRUE,TRUE,7,FALSE
Baboon,NPR1,21-Apr-18,8:45:43,Ok,FALSE,Shade,TRUE,TRUE,10,FALSE
Baboon,NPR1,26-Apr-18,15:23:28,Dark,FALSE,Shade,TRUE,TRUE,21,FALSE
Baboon,NPR1,27-Apr-18,15:44:50,Ok,FALSE,Shade,TRUE,TRUE,27,FALSE
Baboon,NPR1,27-Apr-18,17:38:59,Ok,FALSE,Shade,TRUE,TRUE,21,FALSE
Baboon,NPR1,29-Apr-18,12:33:38,Ok,FALSE,Shade,TRUE,TRUE,22,FALSE
Baboon,NPR1,05-May-18,10:25:33,Ok,FALSE,Sunny,TRUE,TRUE,23,FALSE
Baboon,NPR1,05-May-18,16:01:35,Ok,FALSE,Shade,TRUE,TRUE,31,FALSE
Baboon,NPR1,07-May-18,17:06:34,Ok,FALSE,Shade,TRUE,TRUE,26,FALSE
Baboon,NPR1,11-May-18,8:17:16,Ok,FALSE,Shade,TRUE,TRUE,8,FALSE
Baboon,NPR1,12-May-18,7:22:09,Dark,FALSE,Dark,TRUE,TRUE,10,FALSE
Baboon,NPR1,18-May-18,7:21:21,Dark,FALSE,Dark,TRUE,TRUE,6,FALSE
Baboon,NPR1,20-May-18,17:54:45,Dark,FALSE,Dark,TRUE,TRUE,16,FALSE
Baboon,NPR1,23-May-18,9:54:17,Ok,FALSE,Sunny,TRUE,TRUE,20,FALSE
Baboon,NPR1,25-May-18,15:49:29,Ok,FALSE,Shade,TRUE,TRUE,16,FALSE
Baboon,NPR1,04-Jun-18,11:08:48,Ok,FALSE,Sunny,TRUE,TRUE,12,FALSE
Baboon,NPR1,10-Jun-18,8:05:56,Ok,FALSE,Shade,TRUE,TRUE,10,FALSE
Baboon,NPR1,11-Jun-18,9:10:57,Ok,FALSE,Shade,TRUE,TRUE,3,FALSE
Baboon,NPR1,18-Jun-18,8:16:30,Ok,FALSE,Shade,TRUE,TRUE,10,FALSE
Baboon,NPR1,18-Jun-18,18:12:54,Dark,FALSE,Dark,TRUE,TRUE,13,FALSE
Cattle,NPR1,31-Dec-17,9:46:39,Ok,FALSE,Sunny,TRUE,TRUE,30,FALSE
Cattle,NPR1,31-Dec-17,11:01:56,Ok,FALSE,Sunny,TRUE,TRUE,32,FALSE
Cattle,NPR1,31-Dec-17,12:36:01,Ok,FALSE,Sunny,TRUE,TRUE,38,FALSE
Cattle,NPR1,31-Dec-17,13:36:56,Ok,FALSE,Sunny,TRUE,TRUE,37,FALSE
Cattle,NPR1,15-Jan-18,10:38:50,Ok,FALSE,Sunny,TRUE,TRUE,26,FALSE
Cattle,NPR1,15-Jan-18,12:06:36,Ok,FALSE,Sunny,TRUE,TRUE,31,FALSE
Cattle,NPR1,15-Jan-18,13:07:56,Ok,FALSE,Sunny,TRUE,TRUE,30,FALSE
Cattle,NPR1,15-Jan-18,14:24:41,Ok,FALSE,Sunny,TRUE,TRUE,31,FALSE
Cattle,NPR1,15-Jan-18,15:38:50,Ok,FALSE,Sunny,TRUE,TRUE,32,FALSE
Cattle,NPR1,15-Jan-18,20:33:11,Dark,FALSE,Dark,TRUE,TRUE,20,FALSE
Cattle,NPR1,06-Feb-18,17:22:40,Ok,FALSE,Sunny,TRUE,TRUE,31,FALSE
Cattle,NPR1,08-Feb-18,13:45:08,Ok,FALSE,Shade,TRUE,TRUE,38,FALSE
Cattle,NPR1,10-Feb-18,13:06:53,Ok,FALSE,Sunny,TRUE,TRUE,30,FALSE
Cattle,NPR1,10-Feb-18,15:13:48,Ok,FALSE,Sunny,TRUE,TRUE,31,FALSE
Cattle,NPR1,11-Feb-18,8:26:43,Ok,FALSE,Sunny,TRUE,TRUE,17,FALSE
Cattle,NPR1,11-Feb-18,10:07:33,Ok,FALSE,Sunny,TRUE,TRUE,22,FALSE
Cattle,NPR1,11-Feb-18,11:18:17,Ok,FALSE,Sunny,TRUE,TRUE,25,FALSE
Cattle,NPR1,11-Feb-18,12:27:02,Ok,FALSE,Sunny,TRUE,TRUE,30,FALSE
Cattle,NPR1,11-Feb-18,15:00:27,Ok,FALSE,Sunny,TRUE,TRUE,33,FALSE
Cattle,NPR1,12-Feb-18,10:56:35,Ok,FALSE,Sunny,TRUE,TRUE,26,FALSE
Cattle,NPR1,12-Feb-18,14:04:38,Ok,FALSE,Sunny,TRUE,TRUE,32,FALSE
Cattle,NPR1,12-Feb-18,15:36:44,Ok,FALSE,Shade,TRUE,TRUE,32,FALSE
Eland,NPR1,19-Feb-18,2:53:04,Dark,FALSE,Dark,TRUE,TRUE,17,FALSE
Eland,NPR1,28-Mar-18,7:22:17,Ok,FALSE,Sunny,TRUE,TRUE,12,FALSE
Eland,NPR1,22-Apr-18,6:16:17,Dark,FALSE,Dark,TRUE,TRUE,7,FALSE
Eland,NPR1,08-May-18,23:15:27,Dark,FALSE,Dark,TRUE,TRUE,15,FALSE
Eland,NPR1,16-May-18,5:45:51,Dark,FALSE,Dark,TRUE,TRUE,10,FALSE
Jackal,NPR1,03-Dec-17,9:25:58,Ok,FALSE,Sunny,TRUE,TRUE,21,FALSE
Jackal,NPR1,14-Dec-17,19:05:49,Ok,FALSE,Shade,TRUE,TRUE,21,FALSE
Jackal,NPR1,16-Jan-18,6:20:38,Ok,FALSE,Sunny,TRUE,TRUE,13,FALSE
Jackal,NPR1,04-Feb-18,21:58:21,Dark,FALSE,Dark,TRUE,TRUE,21,FALSE
Jackal,NPR1,08-Feb-18,7:01:26,Ok,FALSE,Shade,TRUE,TRUE,20,FALSE
Jackal,NPR1,08-Feb-18,17:11:13,Ok,FALSE,Shade,TRUE,TRUE,37,FALSE
Jackal,NPR1,18-Feb-18,5:58:18,Dark,FALSE,Dark,TRUE,TRUE,17,FALSE
Jackal,NPR1,28-Feb-18,8:42:56,Ok,FALSE,Sunny,TRUE,TRUE,20,FALSE
Jackal,NPR1,08-Mar-18,1:20:47,Dark,FALSE,Dark,TRUE,TRUE,16,FALSE
Jackal,NPR1,17-Mar-18,9:02:01,Ok,FALSE,Shade,TRUE,TRUE,15,FALSE
Jackal,NPR1,18-Mar-18,20:27:23,Dark,FALSE,Dark,TRUE,TRUE,21,FALSE
Jackal,NPR1,19-Mar-18,23:13:35,Dark,FALSE,Dark,TRUE,TRUE,15,FALSE
Jackal,NPR1,22-Mar-18,1:10:51,Dark,FALSE,Dark,TRUE,TRUE,15,FALSE
Jackal,NPR1,28-Mar-18,8:30:43,Ok,FALSE,Shade,TRUE,TRUE,20,FALSE
Jackal,NPR1,01-Apr-18,4:02:13,Dark,FALSE,Dark,TRUE,TRUE,13,FALSE
Jackal,NPR1,02-Apr-18,0:10:39,Dark,FALSE,Dark,TRUE,TRUE,20,FALSE
Jackal,NPR1,04-Apr-18,9:32:50,Ok,FALSE,Sunny,TRUE,TRUE,20,FALSE
Jackal,NPR1,25-Apr-18,10:57:44,Ok,FALSE,Sunny,TRUE,TRUE,20,FALSE
Jackal,NPR1,08-May-18,6:09:41,Dark,FALSE,Dark,TRUE,TRUE,15,FALSE
Jackal,NPR1,23-May-18,16:32:40,Ok,FALSE,Shade,TRUE,TRUE,23,FALSE
Jackal,NPR1,29-May-18,23:14:42,Dark,FALSE,Dark,TRUE,TRUE,6,FALSE
Jackal,NPR1,30-May-18,19:44:12,Dark,FALSE,Dark,TRUE,TRUE,13,FALSE
Klipspringer,NPR1,29-Mar-18,16:20:27,Ok,FALSE,Shade,TRUE,TRUE,21,FALSE
Kudu,NPR1,28-Feb-18,19:14:17,Ok,FALSE,Shade,TRUE,TRUE,22,FALSE
Kudu,NPR1,13-Mar-18,22:33:52,Dark,FALSE,Dark,TRUE,TRUE,21,FALSE
Kudu,NPR1,15-Mar-18,18:26:43,Ok,FALSE,Shade,TRUE,TRUE,13,FALSE
Kudu,NPR1,11-May-18,17:33:31,Ok,FALSE,Shade,TRUE,TRUE,17,FALSE
Kudu,NPR1,07-Jun-18,5:05:51,Dark,FALSE,Dark,TRUE,TRUE,16,FALSE
Kudu,NPR1,08-Jun-18,23:06:58,Dark,FALSE,Dark,TRUE,TRUE,8,FALSE
Porcupine,NPR1,12-Jan-18,22:55:38,Dark,FALSE,Shade,TRUE,TRUE,22,FALSE
Steenbok,NPR1,04-Dec-17,0:08:28,Dark,FALSE,Dark,TRUE,TRUE,15,FALSE
Steenbok,NPR1,09-Apr-18,12:06:07,Ok,FALSE,Sunny,TRUE,TRUE,31,FALSE
